Car,Price,Body,Mileage,Engine Info,Eng Type,Registration,Year,Model
Nissan,"16,300",crossover,32,1.6,Petrol,yes,2012,Juke
Nissan,"16,499",crossover,373,1.6,Petrol,yes,2011,Juke
Nissan,"13,550",crossover,54,1.6,Petrol,yes,2011,Juke
Nissan,"8,500",vagon,44,1.6,Petrol,yes,2007,Note
Nissan,"7,500",sedan,181,1.8,Petrol,yes,2007,Primera
Nissan,"17,500",crossover,45,2,Petrol,yes,2012,Qashqai
Nissan,"7,000",sedan,160,1.6,Petrol,yes,2007,Almera
Nissan,"12,200",crossover,234,2,Petrol,yes,2007,Qashqai
Nissan,"5,700",sedan,202,NA,Petrol,yes,2003,Almera
Nissan,"12,500",crossover,167,3.5,Gas,yes,2007,Murano
Nissan,"5,800",sedan,241,2,Petrol,yes,2004,Maxima
Nissan,"7,600",hatch,88,1.2,Petrol,yes,2008,Micra
Nissan,"17,000",hatch,25,NA,Other,yes,2014,Leaf
Nissan,"15,300",hatch,33,NA,Other,yes,2014,Leaf
Nissan,"7,900",crossover,218,2.5,Petrol,yes,2003,X-Trail
Nissan,"7,800",sedan,118,1.6,Petrol,yes,2008,TIIDA
Nissan,"16,500",sedan,2,NA,Other,yes,2015,Leaf
Nissan,"13,990",sedan,73,2.5,Petrol,yes,2013,Teana
Nissan,"18,000",hatch,27,NA,Other,yes,2013,Leaf
Nissan,"9,200",van,90,1.6,Gas,yes,2008,Note
Nissan,"8,500",sedan,195,1.6,Petrol,yes,2006,Primera
Nissan,"11,000",hatch,8,1.4,Petrol,yes,2013,Note
Nissan,"11,999",crossover,207,3.5,Petrol,yes,2006,Murano
Nissan,"8,300",crossover,123,1.5,Diesel,no,2010,Qashqai
Nissan,"11,900",crossover,193,2,Petrol,yes,2008,X-Trail
Nissan,"13,600",crossover,138,2,Petrol,yes,2008,Qashqai
Nissan,"11,500",crossover,125,2,Petrol,yes,2007,Qashqai
Nissan,"10,500",crossover,91,1.6,Gas,yes,2007,Qashqai
Nissan,"9,500",crossover,202,2,Petrol,yes,2002,X-Trail
Nissan,"7,400",hatch,102,1.6,Petrol,yes,2006,Note
Nissan,"20,900",other,26,2,Petrol,yes,2013,Qashqai
Nissan,"20,000",crossover,170,3,Diesel,yes,2007,Patrol
Nissan,"22,500",hatch,10,NA,Other,yes,2015,Leaf
Nissan,"15,990",hatch,12,NA,Other,yes,2014,Leaf
Nissan,"26,500",other,55,2.5,Diesel,yes,2013,Pathfinder
Nissan,"16,500",sedan,87,2.5,Petrol,yes,2013,Teana
Nissan,"19,500",other,21,3.5,Petrol,yes,2008,350Z
Nissan,"10,500",crossover,200,2.2,Diesel,yes,2006,X-Trail
Nissan,"22,500",crossover,29,1.6,Petrol,yes,2014,Juke
Nissan,"9,000",sedan,120,3,Petrol,yes,2006,Maxima
Nissan,"12,000",crossover,148,2.4,Petrol,yes,2004,Terrano
Nissan,"6,200",sedan,190,2,Petrol,yes,2001,Primera
Nissan,"9,700",crossover,147,3.5,Gas,yes,2003,Murano
Nissan,"28,500",crossover,47,2.5,Diesel,yes,2011,Pathfinder
Nissan,"7,800",hatch,97,1.6,Gas,yes,2008,TIIDA
Nissan,"16,200",crossover,81,2,Gas,yes,2012,Qashqai
Nissan,"16,200",crossover,75,3.5,Gas,yes,2009,Murano
Nissan,"7,300",other,280,1.9,Diesel,yes,2005,Primastar пасс.
Nissan,"10,200",crossover,110,2,Petrol,yes,2008,Qashqai
Nissan,"12,500",other,190,2.5,Diesel,yes,2008,Navara
Nissan,"16,700",crossover,65,1.6,Petrol,yes,2013,Juke
Nissan,"7,600",sedan,135,1.6,Petrol,yes,2008,TIIDA
Nissan,"15,990",crossover,122,1.6,Petrol,yes,2011,Juke
Nissan,"6,600",sedan,110,1.6,Petrol,yes,2007,Almera
Nissan,"17,900",crossover,80,3.5,Petrol,yes,2009,Murano
Nissan,"7,700",sedan,130,1.6,Gas,yes,2008,Almera
Nissan,"12,000",hatch,14,1.2,Petrol,yes,2014,Micra
Nissan,"12,500",crossover,89,1.6,Petrol,yes,2011,Juke
Nissan,"9,960",van,90,1.5,Diesel,yes,2013,NV
Nissan,"10,900",sedan,120,2.3,Petrol,yes,2006,Teana
Nissan,"19,999",crossover,45,2,Petrol,yes,2013,X-Trail
Nissan,"14,700",hatch,21,NA,Other,yes,2013,Leaf
Nissan,"16,600",hatch,13,NA,Other,yes,2014,Leaf
Nissan,"16,990",crossover,70,1.6,Petrol,yes,2014,Juke
Nissan,"7,500",sedan,192,10,Gas,yes,2003,Maxima
Nissan,"13,900",hatch,45,NA,Other,yes,2012,Leaf
Nissan,"18,500",crossover,42,1.6,Petrol,yes,2012,Juke
Nissan,"20,820",crossover,27,1.6,Gas,yes,2015,Juke
Nissan,"6,750",hatch,150,1.4,Petrol,yes,2008,Note
Nissan,"7,800",hatch,85,1.6,Other,yes,2008,TIIDA
Nissan,"7,500",hatch,129,1.6,Petrol,yes,2008,Note
Nissan,"15,000",other,96,3.5,Petrol,yes,2008,Altima
Nissan,"15,800",crossover,150,4,Gas,yes,2008,Pathfinder
Nissan,"16,000",crossover,54,1.6,Petrol,yes,2013,Juke
Nissan,"17,000",crossover,51,2.5,Petrol,yes,2011,X-Trail
Nissan,"8,500",sedan,89,1.6,Petrol,yes,2008,TIIDA
Nissan,"13,500",crossover,95,2,Petrol,yes,2008,X-Trail
Nissan,"9,000",sedan,25,1.6,Petrol,yes,2011,Almera
Nissan,"21,999",crossover,109,3,Diesel,yes,2005,Patrol
Nissan,"24,000",crossover,161,3,Diesel,yes,2006,Patrol
Nissan,"15,300",hatch,25,NA,Other,yes,2013,Leaf
Nissan,"13,000",hatch,45,1,Other,yes,2012,Leaf
Nissan,"5,300",hatch,107,1.2,Petrol,yes,2008,Micra
Nissan,"12,350",crossover,154,2,Gas,yes,2007,X-Trail
Nissan,"22,500",crossover,95,5.6,Petrol,yes,2008,Armada
Nissan,"7,700",sedan,178,3,Gas,yes,2001,Maxima
Nissan,"87,777",other,3,3.8,Petrol,yes,2010,GT-R
Nissan,"7,150",van,117,1.5,Diesel,yes,2011,NV
Nissan,"9,100",van,93,2,Diesel,yes,2013,Primastar груз.
Nissan,"19,999",crossover,145,3,Diesel,yes,2008,Patrol
Nissan,"14,000",crossover,165,3.5,Petrol,yes,2008,Murano
Nissan,"6,350",van,153,3.5,Other,no,2004,Elgrand
Nissan,"16,200",hatch,35,NA,Other,yes,2015,Leaf
Nissan,"16,500",hatch,40,NA,Other,yes,2014,Leaf
Nissan,"19,900",crossover,4,1.6,Petrol,yes,2015,Juke
Nissan,"6,990",hatch,120,1,Petrol,yes,2011,Micra
Nissan,"8,200",sedan,100,1.6,Gas,yes,2012,Almera
Nissan,"6,500",sedan,383,NA,Other,yes,2008,Almera
Nissan,"15,500",sedan,115,2.5,Gas,yes,2011,Teana
Nissan,"16,800",hatch,13,NA,Other,yes,2014,Leaf
Nissan,"8,700",sedan,122,NA,Gas,yes,2005,Primera
Nissan,"7,000",hatch,96,1.2,Gas,yes,2006,Micra
Nissan,"8,700",hatch,77,1.4,Petrol,yes,2011,Note
Nissan,"7,900",vagon,133,1.8,Gas,yes,2006,Primera
Nissan,"8,399",sedan,34,1.6,Petrol,yes,2008,TIIDA
Nissan,"16,700",crossover,79,2,Gas,yes,2012,Qashqai
Nissan,"16,700",crossover,79,2,Gas,yes,2012,Qashqai+2
Nissan,"25,800",crossover,96,1.6,Diesel,yes,2014,Qashqai
Nissan,"17,900",crossover,115,2.5,Diesel,yes,2009,Pathfinder
Nissan,"4,000",hatch,18,NA,Other,no,2015,Leaf
Nissan,"3,800",hatch,21,NA,Other,no,2013,Leaf
Nissan,"12,999",crossover,130,2,Petrol,yes,2008,Qashqai
Nissan,"20,999",crossover,69,1.6,Petrol,yes,2014,Juke Nismo
Nissan,"4,700",sedan,230,3,Petrol,yes,2001,Maxima
Nissan,"11,600",crossover,236,2,Gas,yes,2007,X-Trail
Nissan,"8,800",van,285,1.9,Diesel,yes,2004,Primastar пасс.
Nissan,"9,900",hatch,39,1.4,Petrol,yes,2013,Note
Nissan,"17,200",crossover,65,1.6,Petrol,yes,2013,Juke
Nissan,"17,200",crossover,75,3.5,Gas,yes,2009,Murano
Nissan,"5,200",hatch,126,1.2,Petrol,yes,2004,Micra
Nissan,"12,799",crossover,84,1.6,Petrol,yes,2011,Qashqai
Nissan,"13,350",other,72,1.5,Diesel,yes,2014,Note
Nissan,"15,700",hatch,42,NA,Other,yes,2013,Leaf
Nissan,"11,300",crossover,150,3.5,Gas,yes,2005,Murano
Nissan,"17,499",crossover,36,1.6,Petrol,yes,2013,Juke
Nissan,"24,500",crossover,62,1.6,Diesel,yes,2015,Qashqai
Nissan,"14,999",hatch,21,NA,Other,yes,2013,Leaf
Nissan,"17,800",sedan,73,3.5,Gas,yes,2011,Teana
Nissan,"28,900",crossover,25,2,Petrol,yes,2014,X-Trail
Nissan,"7,200",sedan,116,1.6,Gas,yes,2010,Almera
Nissan,"10,450",van,106,2,Diesel,yes,2013,Primastar груз.
Nissan,"20,000",hatch,43,1.6,Petrol,yes,2013,TIIDA
Rolls-Royce,"1,30,000",other,43,6.75,Petrol,yes,2006,Phantom
Skoda,"17,900",sedan,65,1.8,Petrol,yes,2013,Superb
Skoda,"13,200",hatch,64,1.8,Petrol,yes,2012,Octavia A5
Skoda,"13,999",sedan,88,1.8,Petrol,yes,2012,Octavia A5
Skoda,"19,200",sedan,75,1.8,Petrol,yes,2014,Octavia A7
Skoda,"8,100",sedan,135,1.8,Petrol,yes,2008,Superb
Skoda,"22,700",hatch,24,1.4,Petrol,yes,2014,Octavia A7
Skoda,"11,900",sedan,109,1.8,Petrol,yes,2012,Octavia A5
Skoda,"7,650",sedan,119,1.8,Gas,yes,2006,Octavia Tour
Skoda,"8,500",sedan,149,1.6,Gas,yes,2008,Octavia Tour
Skoda,"8,800",sedan,140,1.8,Petrol,yes,2007,Superb
Skoda,"5,200",vagon,175,1.4,Petrol,yes,2004,Fabia
Skoda,"12,300",other,102,1.8,Petrol,yes,2010,Octavia A5
Skoda,"3,300",sedan,234,1.8,Petrol,no,2002,Superb
Skoda,"15,800",sedan,39,1.8,Petrol,yes,2013,Octavia A5
Skoda,"3,400",hatch,220,1.9,Diesel,no,2002,Octavia
Skoda,"15,500",vagon,112,1.8,Petrol,yes,2011,Superb
Skoda,"9,100",sedan,170,1.6,Petrol,yes,2007,Octavia A5
Skoda,"17,900",sedan,57,1.4,Petrol,yes,2012,Superb
Skoda,"12,300",sedan,102,1.6,Petrol,yes,2012,Octavia A5
Skoda,"8,200",vagon,135,1.6,Gas,yes,2007,Octavia Tour
Skoda,"6,950",vagon,138,1.2,Gas,yes,2009,Fabia
Skoda,"14,900",hatch,87,1.8,Petrol,yes,2012,Octavia A5
Skoda,"10,900",hatch,163,1.8,Petrol,yes,2006,Octavia
Skoda,"6,400",hatch,130,1.4,Petrol,yes,2008,Fabia
Skoda,"8,700",hatch,115,1.6,Petrol,yes,2010,Fabia
Skoda,"7,600",hatch,199,1.6,Petrol,yes,2007,Octavia
Skoda,"5,800",hatch,162,1.2,Gas,yes,2006,Fabia
Skoda,"12,700",sedan,77,1.6,Diesel,yes,2013,Rapid
Skoda,"11,300",sedan,110,1.6,Petrol,yes,2011,Octavia A5
Skoda,"11,300",sedan,70,1.8,Petrol,yes,2008,Superb
Skoda,"12,999",sedan,165,1.8,Petrol,yes,2009,Superb
Skoda,"9,025",vagon,137,1.2,Diesel,yes,2011,Fabia
Skoda,"11,671",hatch,1,1.2,Petrol,yes,2015,Fabia
Skoda,"8,000",sedan,150,1.78,Petrol,yes,2004,Superb
Skoda,"16,700",sedan,98,1.8,Gas,yes,2011,Superb
Skoda,"7,200",sedan,242,1.6,Petrol,yes,2007,Octavia Tour
Skoda,"12,800",sedan,135,1.8,Petrol,yes,2011,Superb
Skoda,"20,700",hatch,71,1.8,Petrol,yes,2014,Superb
Skoda,"13,750",vagon,155,1.6,Diesel,yes,2012,Octavia A5
Skoda,"7,550",sedan,114,1.6,Petrol,yes,2007,Octavia A5
Skoda,"10,300",sedan,185,1.8,Gas,yes,2007,Superb
Skoda,"7,100",sedan,157,1.6,Petrol,yes,2006,Octavia Tour
Skoda,"7,850",hatch,44,1.2,Petrol,yes,2012,Fabia
Skoda,"7,600",vagon,119,1.4,Other,yes,2008,Fabia
Skoda,"5,400",vagon,220,1.2,Petrol,yes,2004,Fabia
Skoda,"15,200",sedan,98,1.8,Petrol,yes,2011,Superb
Skoda,"16,300",sedan,103,1.8,Petrol,yes,2012,Superb
Skoda,"12,999",sedan,69,1.8,Petrol,yes,2010,Octavia A5
Skoda,"8,400",sedan,122,1.8,Petrol,yes,2008,Octavia
Skoda,"14,900",hatch,710,1.8,Petrol,yes,2012,Octavia A5
Skoda,"15,500",sedan,98,1.8,Petrol,yes,2010,Superb
Skoda,"5,100",hatch,161,1.2,Petrol,yes,2006,Fabia
Skoda,"8,200",hatch,72,1.4,Petrol,yes,2010,Fabia
Skoda,"12,200",vagon,150,1.8,Petrol,yes,2012,Octavia A5
Skoda,"7,000",sedan,160,1.8,Gas,yes,2003,Octavia Tour
Skoda,"21,500",sedan,64,1.8,Petrol,yes,2013,Superb
Skoda,"8,699",hatch,122,1.6,Petrol,yes,2009,Octavia Tour
Skoda,"19,200",sedan,60,1.4,Petrol,yes,2015,Octavia A7
Skoda,"14,357",sedan,1,1.6,Petrol,yes,2015,Octavia A7
Skoda,"25,900",sedan,72,1.8,Petrol,yes,2014,Superb
Skoda,"9,900",hatch,198,1.6,Gas,yes,2007,Octavia A5
Skoda,"6,650",hatch,129,1.4,Petrol,yes,2008,Fabia
Skoda,"22,800",sedan,72,1.8,Petrol,yes,2013,Superb
Skoda,"11,900",other,121,1.6,Petrol,yes,2011,Octavia A5
Skoda,"9,600",sedan,140,1.8,Petrol,yes,2008,Superb
Skoda,"12,500",sedan,127,1.8,Petrol,yes,2009,Superb
Skoda,"22,222",sedan,80,2,Diesel,yes,2014,Octavia A7
Skoda,"12,500",sedan,225,1.8,Gas,yes,2009,Superb
Skoda,"10,900",vagon,95,2,Petrol,yes,2008,Octavia A5
Skoda,"10,950",vagon,137,2,Petrol,yes,2008,Octavia Scout
Skoda,"7,900",vagon,180,1.8,Petrol,yes,2006,Octavia Tour
Skoda,"21,300",sedan,2,1.4,Petrol,yes,2016,Octavia A7
Skoda,"7,200",hatch,172,1.6,Petrol,yes,2006,Octavia Tour
Skoda,"11,900",other,120,NA,Petrol,yes,2010,Octavia A5
Skoda,"11,950",hatch,117,1.6,Gas,yes,2012,Octavia A5
Skoda,"14,600",sedan,58,1.8,Petrol,yes,2012,Octavia A5
Skoda,"8,600",hatch,240,2,Petrol,yes,2003,Octavia Tour
Skoda,"11,500",vagon,85,1.4,Petrol,yes,2011,Octavia A5
Skoda,"8,000",sedan,250,1.6,Petrol,yes,2007,Octavia A5
Skoda,"14,500",sedan,130,1.9,Diesel,yes,2013,Octavia A5
Skoda,"7,800",sedan,155,1.8,Gas,yes,2005,Superb
Skoda,"12,400",sedan,110,1.8,Petrol,yes,2012,Octavia A5
Skoda,"13,400",sedan,76,1.8,Petrol,yes,2013,Octavia A5
Skoda,"8,200",sedan,224,1.8,Petrol,yes,2009,Octavia Tour
Skoda,"8,500",hatch,144,NA,Other,yes,2006,Octavia Tour
Skoda,"7,450",vagon,150,1.4,Petrol,yes,2010,Fabia
Skoda,"5,400",sedan,203,1.6,Gas,yes,2003,Octavia Tour
Skoda,"8,000",sedan,166,1.9,Diesel,yes,2007,Octavia Tour
Skoda,"8,100",sedan,196,1.8,Petrol,yes,2005,Superb
Skoda,"5,200",hatch,183,1.2,Gas,yes,2006,Fabia
Skoda,"6,000",hatch,100,1.2,Petrol,yes,2008,Fabia
Skoda,"8,300",sedan,165,2,Petrol,yes,2006,Octavia A5
Skoda,"7,900",hatch,132,1.4,Gas,yes,2008,Fabia
Skoda,"16,000",crossover,40,1.8,Petrol,yes,2013,Yeti
Skoda,"9,600",sedan,58,1.8,Petrol,yes,2008,Superb
Skoda,"12,700",sedan,125,1.8,Petrol,yes,2011,Octavia A5
Skoda,"6,600",hatch,86,1.4,Petrol,yes,2008,Fabia
Skoda,"8,500",hatch,147,1.6,Petrol,yes,2005,Octavia A5
Skoda,"7,500",hatch,90,1.4,Petrol,yes,2011,Fabia
Skoda,"23,500",sedan,70,2,Diesel,yes,2013,Octavia A7
Skoda,"5,500",hatch,85,1.2,Petrol,yes,2007,Fabia
Skoda,"5,200",sedan,160,1.2,Petrol,yes,2006,Fabia
Skoda,"19,800",hatch,160,2,Diesel,yes,2013,Octavia A7
Skoda,"7,450",vagon,118,1.4,Petrol,yes,2008,Fabia
Skoda,"6,600",vagon,1,1.4,Gas,yes,2007,Fabia
Skoda,"16,500",sedan,94,1.9,Diesel,yes,2012,Octavia A5
Skoda,"11,100",sedan,110,1.6,Petrol,yes,2010,Octavia A5
Skoda,"15,100",sedan,56,1.8,Petrol,yes,2011,Octavia A5
Skoda,"12,700",vagon,105,1.8,Petrol,yes,2012,Octavia A5
Skoda,"8,000",sedan,126,1.8,Gas,yes,2008,Octavia
Skoda,"6,500",hatch,260,1.6,Gas,yes,2003,Octavia
Skoda,"7,500",sedan,105,1.6,Diesel,no,2012,Octavia A5
Skoda,"8,800",hatch,190,2,Petrol,yes,2008,Octavia A5
Skoda,"7,600",sedan,160,NA,Other,no,2011,Octavia A5
Skoda,"5,000",sedan,230,2,Petrol,yes,2001,Octavia
Skoda,"10,950",sedan,125,1.6,Gas,yes,2011,Octavia A5
Skoda,"9,500",hatch,84,1.6,Petrol,yes,2008,Octavia Tour
Skoda,"5,500",hatch,120,1.2,Petrol,yes,2006,Fabia
Skoda,"10,500",hatch,152,2,Petrol,yes,2008,Octavia A5
Skoda,"11,111",sedan,99,1.6,Petrol,yes,2011,Octavia A5
Skoda,"3,800",hatch,150,1.2,Petrol,yes,2006,Fabia
Skoda,"8,900",vagon,130,1.2,Diesel,yes,2012,Fabia
Skoda,"25,000",sedan,47,1.8,Petrol,yes,2014,Octavia A7
Skoda,"2,600",vagon,93,1.4,Petrol,no,2001,Fabia
Skoda,"9,200",vagon,176,1.9,Diesel,yes,2007,Octavia A5
Skoda,"5,600",hatch,128,1.2,Petrol,yes,2006,Fabia
Skoda,"16,000",crossover,81,1.8,Petrol,yes,2012,Yeti
Skoda,"7,500",sedan,175,1.6,Petrol,yes,2006,Octavia Tour
Skoda,"13,100",hatch,86,1.8,Petrol,yes,2012,Octavia A5
Skoda,"10,750",hatch,79,1.8,Petrol,yes,2010,Octavia A5
Skoda,"13,200",hatch,160,1.8,Petrol,yes,2011,Octavia A5
Skoda,"10,000",sedan,184,1.9,Diesel,yes,2008,Octavia Tour
Skoda,"6,200",sedan,188,1.6,Petrol,yes,2005,Octavia Tour
Skoda,"10,900",sedan,167,1.2,Petrol,yes,2011,Octavia A5
Skoda,"7,400",vagon,132,1.8,Petrol,yes,2006,Octavia Tour
Skoda,"7,000",hatch,300,1.6,Petrol,yes,2007,Octavia Tour
Skoda,"9,200",sedan,136,1.9,Diesel,yes,2008,Octavia Tour
Skoda,"13,000",sedan,129,1.8,Petrol,yes,2010,Octavia A5
Skoda,"5,999",hatch,98,1.2,Gas,yes,2007,Fabia
Skoda,"8,100",other,185,1.9,Diesel,yes,2007,Octavia Tour
Skoda,"8,000",vagon,163,1.6,Diesel,yes,2011,Fabia
Skoda,"5,300",sedan,190,1.9,Diesel,no,2006,Octavia A5
Skoda,"6,100",vagon,205,1.6,Diesel,no,2012,Octavia A5
Skoda,"9,600",other,120,2,Petrol,yes,2008,Octavia A5
Skoda,"8,000",sedan,187,2,Petrol,yes,2004,Octavia
Skoda,"8,000",vagon,160,1.9,Diesel,yes,2008,Octavia
Skoda,"18,500",vagon,59,1.8,Petrol,yes,2012,Octavia Scout
Skoda,"2,650",sedan,220,1.9,Diesel,no,2004,Octavia
Skoda,"7,300",hatch,230,1.8,Petrol,yes,2001,Octavia
Skoda,"15,500",hatch,69,1.8,Petrol,yes,2012,Octavia A5
Skoda,"17,000",sedan,80,1.4,Petrol,yes,2014,Octavia A7
Skoda,"13,500",sedan,95,1.8,Petrol,yes,2012,Octavia A5
Skoda,"6,800",hatch,153,1.4,Gas,yes,2008,Fabia
Skoda,"12,000",hatch,91,1.8,Petrol,yes,2011,Octavia A5
Skoda,"14,500",sedan,40,1.8,Petrol,yes,2012,Octavia A5
Skoda,"5,900",hatch,76,1.2,Petrol,yes,2007,Fabia
Skoda,"8,550",hatch,145,1.4,Diesel,yes,2010,Fabia
Skoda,"8,200",vagon,175,1.6,Gas,yes,2008,Octavia
Skoda,"15,300",vagon,140,1.6,Diesel,yes,2012,Superb
Skoda,"7,600",vagon,167,1.6,Petrol,yes,2007,Octavia
Skoda,"5,800",hatch,161,1.4,Petrol,yes,2005,Fabia
Skoda,"5,550",hatch,147,1.2,Petrol,yes,2008,Fabia
Skoda,"12,300",sedan,56,1.2,Petrol,yes,2014,Rapid
Skoda,"24,999",sedan,44,2,Diesel,yes,2016,Octavia A7
Skoda,"17,500",sedan,58,NA,Petrol,yes,2011,Superb
Skoda,"4,100",vagon,150,1.4,Petrol,yes,2002,Fabia
Skoda,"8,600",hatch,240,NA,Petrol,yes,2003,Octavia
Skoda,"14,700",vagon,77,1.8,Petrol,yes,2012,Octavia Scout
Skoda,"11,999",sedan,80,1.8,Petrol,yes,2012,Octavia A5
Skoda,"4,700",hatch,145,1.2,Gas,yes,2004,Fabia
Skoda,"12,300",sedan,109,1.9,Diesel,yes,2009,Octavia A5
Skoda,"11,500",sedan,99,1.6,Petrol,yes,2010,Octavia A5
Skoda,"7,750",vagon,109,2,Petrol,yes,2001,Octavia Tour
Skoda,"8,500",sedan,185,1.8,Gas,yes,2007,Superb
Skoda,"5,300",hatch,129,1.4,Gas,yes,2002,Fabia
Skoda,"11,900",sedan,210,1.8,Petrol,yes,2008,Superb
Skoda,"5,300",vagon,200,1.2,Gas,yes,2006,Fabia
Skoda,"7,300",sedan,167,1.6,Petrol,yes,2007,Octavia Tour
Skoda,"5,300",vagon,175,1.4,Gas,yes,2002,Fabia
Skoda,"23,000",sedan,32,NA,Petrol,yes,2013,Superb
Skoda,"12,800",sedan,160,1.9,Diesel,yes,2010,Octavia A5
Skoda,"8,499",sedan,132,1.6,Petrol,yes,2005,Octavia A5
Skoda,"7,300",sedan,263,1.8,Gas,yes,2004,Superb
Skoda,"12,900",sedan,91,1.8,Petrol,yes,2012,Octavia A5
Skoda,"5,850",hatch,122,1.4,Petrol,yes,2007,Fabia
Skoda,"5,900",hatch,180,1.6,Petrol,yes,2004,Octavia
Skoda,"7,300",hatch,200,2,Petrol,yes,2007,Octavia A5
Skoda,"14,900",sedan,108,1.9,Diesel,yes,2012,Octavia A5
Skoda,"14,800",vagon,90,1.8,Petrol,yes,2011,Superb
Skoda,"11,499",sedan,146,1.8,Petrol,yes,2011,Octavia A5
Skoda,"6,300",hatch,157,NA,Other,yes,2007,Fabia
Skoda,"10,299",vagon,148,1.2,Diesel,yes,2012,Fabia
Skoda,"7,900",sedan,210,1.6,Gas,yes,2006,Octavia A5
Skoda,"14,800",sedan,12,1.6,Petrol,yes,2012,Octavia A5
Skoda,"12,600",sedan,108,1.8,Petrol,yes,2012,Octavia A5
Skoda,"4,700",sedan,235,1.9,Other,no,2006,Superb
Skoda,"12,200",vagon,137,1.6,Other,yes,2010,Octavia A5
Skoda,"4,900",hatch,253,1.2,Petrol,yes,2007,Fabia
Skoda,"5,500",vagon,236,1.2,Petrol,yes,2003,Fabia
Skoda,"11,500",vagon,145,1.8,Petrol,yes,2010,Octavia A5
Skoda,"14,400",sedan,156,1.6,Diesel,yes,2011,Superb
Skoda,"12,000",sedan,145,NA,Petrol,yes,2008,Octavia A5
Skoda,"21,300",hatch,57,2,Diesel,yes,2014,Octavia A7
Skoda,"13,700",hatch,119,1.8,Petrol,yes,2009,Superb
Skoda,"5,200",hatch,96,1.2,Petrol,yes,2007,Fabia
Skoda,"8,700",sedan,106,1.8,Petrol,yes,2006,Superb
Skoda,"11,700",sedan,198,1.8,Petrol,yes,2011,Octavia A5
Skoda,"11,200",vagon,169,1.6,Diesel,yes,2011,Octavia
Skoda,"13,000",vagon,198,1.6,Diesel,yes,2012,Octavia A5
Skoda,"11,300",sedan,80,1.8,Petrol,yes,2008,Superb
Skoda,"12,227",crossover,83,1.2,Petrol,yes,2012,Yeti
Skoda,"7,500",sedan,135,1.4,Petrol,yes,2010,Fabia
Skoda,"8,500",hatch,68,1.4,Petrol,yes,2012,Fabia
Skoda,"6,777",vagon,123,1.4,Petrol,yes,2007,Fabia
Skoda,"9,700",sedan,130,2,Diesel,yes,2009,Octavia A5
Skoda,"9,300",sedan,140,1.5,Gas,yes,2007,Superb
Skoda,"6,999",hatch,60,1.2,Petrol,yes,2011,Fabia
Skoda,"10,800",sedan,139,1.8,Petrol,yes,2008,Superb
Skoda,"7,500",hatch,205,1.8,Gas,yes,2007,Octavia Tour
Skoda,"5,500",sedan,215,8,Petrol,yes,2002,Octavia
Skoda,"12,899",vagon,214,1.6,Diesel,yes,2010,Octavia A5
Skoda,"8,800",sedan,125,2,Petrol,yes,2008,Octavia A5
Skoda,"15,500",vagon,180,1.8,Petrol,yes,2011,Superb
Skoda,"9,600",hatch,88,1.8,Other,yes,2007,Octavia Tour
Skoda,"8,400",sedan,147,1.6,Gas,yes,2007,Octavia A5
Skoda,"9,300",sedan,206,1.8,Gas,yes,2008,Superb
Skoda,"3,700",hatch,180,1.9,Diesel,no,2006,Fabia
Skoda,"18,500",sedan,68,1.8,Petrol,yes,2013,Octavia A7
Skoda,"5,500",hatch,157,1.2,Petrol,yes,2007,Fabia
Skoda,"7,500",sedan,315,1.8,Petrol,yes,2005,Superb
Skoda,"8,200",other,147,1.6,Gas,yes,2007,Octavia Tour
Skoda,"5,100",hatch,145,1.2,Petrol,yes,2007,Fabia
Skoda,"11,200",sedan,92,1.9,Diesel,yes,2006,Octavia A5
Skoda,"25,013",crossover,1,1.8,Petrol,yes,2016,Yeti
Skoda,"14,828",hatch,1,1.2,Petrol,yes,2016,Spaceback
Skoda,"17,900",sedan,13,1.8,Petrol,yes,2012,Octavia A5
Skoda,"4,700",hatch,198,1.2,Gas,yes,2004,Fabia
Skoda,"6,800",vagon,144,1.8,Petrol,yes,2005,Octavia Tour
Skoda,"12,200",sedan,104,1.4,Petrol,yes,2011,Octavia A5
Skoda,"11,900",sedan,161,1.8,Petrol,yes,2009,Superb
Skoda,"19,900",other,4,1.4,Diesel,yes,2015,Rapid
Skoda,"8,600",hatch,132,1.6,Gas,yes,2006,Octavia Tour
Skoda,"7,600",hatch,98,1.2,Petrol,yes,2012,Fabia
Skoda,"12,800",vagon,94,1.8,Petrol,yes,2012,Octavia A5
Skoda,"7,900",sedan,159,1.8,Petrol,yes,2005,Superb
Skoda,"8,850",vagon,73,1.4,Petrol,yes,2007,Fabia
Skoda,"8,800",sedan,117,1.6,Petrol,yes,2007,Octavia A5
Skoda,"4,300",hatch,148,1.2,Petrol,yes,2004,Fabia
Skoda,"11,500",sedan,115,1.8,Petrol,yes,2011,Octavia A5
Skoda,"12,500",sedan,33,1.6,Petrol,yes,2012,Octavia A5
Skoda,"22,500",sedan,40,2,Diesel,yes,2014,Octavia A7
Skoda,"20,500",sedan,130,2,Diesel,yes,2014,Octavia A7
Skoda,"15,800",vagon,155,1.6,Diesel,yes,2012,Superb
Skoda,"23,800",sedan,67,1.8,Petrol,yes,2014,Superb
Skoda,"8,900",sedan,140,1.6,Petrol,yes,2009,Octavia A5
Skoda,"33,900",sedan,6,1.8,Petrol,yes,2016,Superb
Skoda,"5,700",hatch,170,1.2,Petrol,yes,2007,Fabia
